,Date,Smoothed Positive,Smoothed Negative,Smoothed Total,Percentage Positive,Percentage Negative,Average Sentiment,Smoothed Cases,Smoothed New Cases,Cases Ratio,Smoothed Deaths,Smoothed New Deaths,Mobility,Google Trends
72,Apr 06 2020,9521.6,4217.6,21803.2,0.436706538489763,0.1934394951199824,0.08480889417511152,1341609.8,77082.8,1.0016138547218894,80197.8,6266.2,61.0577300613497,41
73,Apr 07 2020,9647.4,4192.4,22014.8,0.4382233770009267,0.19043552519214346,0.08924851439594282,1419942.4,78332.6,1.0162137338031312,86821.6,6623.8,62.72799498047964,38
74,Apr 08 2020,9712.8,4093.4,21921.4,0.4430738912660687,0.18673077449432973,0.08139429755354365,1501463.0,81520.6,1.0406982533453504,93895.6,7074.0,64.01011991076408,37
75,Apr 09 2020,9759.8,4139.0,22145.0,0.44072251072476853,0.18690449311356966,0.08481064172701529,1583793.2,82330.2,1.0099312321057499,101017.0,7121.4,64.50185164528722,38
76,Apr 10 2020,9941.6,4244.6,22615.2,0.43959814637942624,0.1876879267041636,0.09029166772201777,1670105.2,86312.0,1.048363783884893,107704.2,6687.2,68.67620747350809,38
77,Apr 11 2020,10079.8,4430.2,23329.4,0.4320642622613526,0.18989772561660392,0.08079237348423644,1753581.0,83475.8,0.9671401427379739,114193.8,6489.6,61.94583379810374,39
78,Apr 12 2020,10633.0,4633.2,24827.8,0.42826992323121665,0.18661339305133762,0.08675594593669386,1833717.2,80136.2,0.9599931956327462,120537.4,6343.6,43.601793084216396,38
79,Apr 13 2020,10777.8,4697.0,25200.6,0.4276802933263494,0.18638445116386118,0.06971262906721308,1912487.6,78770.4,0.9829565165306066,127089.0,6551.6,60.70288901282766,38
80,Apr 14 2020,11488.2,5059.6,26626.6,0.43145576228283,0.1900205058099795,0.08326395689536781,1995256.4,82768.8,1.0507601840285183,133883.4,6794.4,65.05501952035694,37
81,Apr 15 2020,11509.0,5096.2,26665.0,0.43161447590474405,0.19111944496531033,0.08050125611060707,2076213.6,80957.2,0.9781125254926977,141309.8,7426.4,68.22344394868935,38
82,Apr 16 2020,11184.2,4947.6,25574.2,0.43732355264289796,0.19346059700792206,0.07611593869262295,2157957.6,81744.0,1.0097187155682261,148881.0,7571.2,70.05109313998885,40
83,Apr 17 2020,10762.2,4928.0,24621.8,0.43710045569373485,0.20014783647012,0.08127539025282085,2241821.2,83863.6,1.0259297318457625,155986.4,7105.4,75.8318878973787,37
84,Apr 18 2020,11139.6,5203.2,25684.8,0.43370398056438053,0.2025789572042609,0.07103834678783232,2324186.8,82365.6,0.9821376616315064,162518.0,6531.6,71.51504740658115,38
85,Apr 19 2020,10780.2,5109.8,25221.2,0.4274261335701711,0.2025994005043376,0.07274731858007848,2402260.0,78073.2,0.9478860106646463,169024.4,6506.4,59.401201896263245,38
86,Apr 20 2020,10989.6,5185.6,25697.2,0.42765748797534364,0.20179630465576018,0.06998309010238536,2478149.6,75889.6,0.9720313756833332,175103.6,6079.2,70.92477691020635,35
